customer_id,trans_date,tran_amount
CS5817,04-26-2014,94
CS2911,06-26-2013,61
CS3448,07-29-2011,80
CS2116,10-17-2012,55
CS4720,09-04-2012,36
CS2612,09-26-2014,58
CS4217,09-07-2014,86
CS4794,06-11-2014,58
CS2197,04-13-2012,39
CS4406,09-06-2011,71
CS5410,12-16-2014,81
CS2266,11-21-2014,82
CS3965,04-16-2014,41
CS5557,06-24-2012,100
CS1879,04-01-2014,55
CS2975,08-18-2014,55
CS2433,12-13-2013,59
CS1406,04-27-2012,56
CS3247,06-12-2012,71
CS3619,06-03-2012,99
CS4339,02-24-2015,81
CS1476,05-14-2012,61
CS5902,06-18-2014,56
CS1260,07-29-2014,59
CS5754,04-08-2013,66
CS4886,01-03-2014,97
CS4422,11-15-2012,66
CS1315,01-01-2015,53
CS1453,11-04-2014,92
CS1282,08-16-2012,44
CS1386,02-02-2012,68
CS1613,11-09-2014,42
CS3677,07-14-2013,73
CS4741,09-23-2012,70
CS3997,02-07-2015,86
CS4523,05-19-2013,70
CS6043,02-17-2012,48
CS3617,08-20-2011,72
CS4658,04-24-2013,75
CS2233,08-13-2012,88
CS1535,12-16-2014,102
CS2529,02-18-2012,65
CS2201,09-04-2013,46
CS4140,01-09-2014,43
CS5331,12-20-2012,64
CS4164,12-30-2011,98
CS5001,09-17-2011,86
CS1443,01-31-2012,56
CS1831,05-10-2014,59
CS1363,06-05-2011,52
CS5074,11-30-2011,39
CS3696,06-15-2011,41
CS3599,08-26-2013,64
CS4619,08-10-2012,86
CS5396,12-18-2014,64
CS2612,07-12-2013,57
CS4449,04-16-2013,48
CS4889,01-20-2013,36
CS1212,01-17-2014,85
CS1499,01-30-2015,61
CS3851,03-23-2012,44
CS4589,08-19-2011,62
CS4268,08-05-2012,93
CS5198,01-09-2015,100
CS1185,01-09-2012,88
CS5317,08-24-2014,102
CS3768,10-13-2013,48
CS1738,11-16-2011,90
CS2241,06-22-2013,76
CS4018,02-26-2012,54
CS2423,07-22-2013,69
CS2436,04-21-2012,84
CS3479,03-01-2015,84
CS5377,06-14-2012,93
CS2194,12-19-2011,37
CS5546,10-21-2011,80
CS4190,07-02-2013,40
CS2196,01-11-2015,94
CS2280,09-15-2014,49
CS5155,04-01-2014,84
CS5117,02-26-2013,100
CS6067,09-04-2012,69
CS1683,03-02-2015,79
CS3368,10-28-2012,77
CS3586,01-25-2014,99
CS3933,08-12-2013,92
CS3059,10-09-2012,47
CS5772,09-05-2011,92
CS3274,03-18-2013,92
CS4718,07-20-2013,65
CS2239,12-12-2012,58
CS5938,04-03-2013,35
CS6035,04-01-2012,102
CS5489,12-28-2012,41
CS4027,07-06-2011,61
CS4972,01-22-2013,75
CS3287,08-19-2012,81
CS4524,03-11-2015,105
CS5144,11-21-2012,58
CS4560,12-10-2014,100
CS5434,06-05-2011,76
CS5258,03-04-2015,67
CS5645,09-01-2014,77
CS1280,07-24-2011,41
CS5982,08-31-2014,99
CS3185,08-12-2011,45
CS1189,08-09-2011,52
CS5462,08-03-2011,88
CS4125,01-16-2014,82
CS6038,10-15-2011,94
CS2031,09-17-2013,57
CS1169,12-20-2014,46
CS3758,04-03-2012,64
CS1149,03-01-2014,74
CS5662,01-01-2014,48
CS2010,01-13-2014,52
CS5995,09-28-2013,65
CS2950,11-24-2012,103
CS5347,05-19-2011,76
CS1676,05-17-2014,57
CS4774,12-23-2012,60
CS2316,06-13-2013,54
CS2620,12-06-2012,44
CS2035,05-17-2011,98
CS3388,12-06-2011,63
CS3049,02-02-2013,80
CS1926,10-19-2014,62
CS2450,04-07-2013,82
CS2559,11-29-2012,41
CS1603,10-15-2014,70
CS4897,12-02-2011,82
CS5308,10-05-2014,101
CS5766,12-21-2012,72
CS5127,02-01-2014,53
CS3299,05-19-2014,40
CS5014,03-24-2012,70
CS3263,04-23-2013,80
CS2254,09-01-2013,105
CS4903,06-29-2013,47
CS1515,06-23-2011,79
CS3609,02-25-2012,44
CS1609,09-24-2011,68
CS2197,04-20-2013,88
CS4361,10-21-2013,100
CS2137,07-05-2013,68
CS4031,09-12-2011,66
CS5356,11-29-2013,105
CS2984,11-02-2012,49
CS4889,05-09-2014,101
CS2315,05-25-2012,95
CS4503,09-25-2011,91
CS4799,05-08-2012,49
CS4929,01-12-2012,96
CS5747,02-28-2014,52
CS1773,03-05-2014,41
CS4725,04-06-2014,68
CS1121,01-05-2014,56
CS5029,06-16-2012,51
CS3481,09-01-2013,68
CS3410,03-29-2013,70
CS4437,04-27-2014,57
CS5355,12-09-2011,58
CS2625,11-12-2014,70
CS1154,08-24-2013,39
CS4438,02-16-2012,103
CS2727,07-02-2011,36
CS3744,02-09-2014,75
CS2156,06-15-2014,74
CS3750,12-27-2012,64
CS2573,12-18-2011,85
CS3470,10-20-2011,39
CS1324,10-06-2012,97
CS4218,12-29-2011,99
CS5631,07-14-2013,83
CS4066,05-05-2014,41
CS2441,03-10-2012,64
CS2797,07-08-2014,74
CS2167,05-04-2013,100
CS3461,06-27-2013,103
CS4525,05-25-2011,91
CS1919,06-11-2013,53
CS5194,02-05-2014,54
CS3836,08-27-2013,56
CS5168,05-03-2012,94
CS5154,02-18-2014,68
CS3543,11-03-2014,63
CS3657,03-29-2014,89
CS4165,12-02-2012,62
CS5323,05-22-2011,74
CS3383,02-25-2013,48
CS5716,11-24-2014,94
CS2960,03-29-2013,93
CS1452,06-01-2011,68
CS4552,06-18-2012,49
CS2117,07-14-2011,48
CS3523,06-02-2012,45
CS5127,05-27-2012,39
CS4581,01-14-2012,97
CS3524,01-25-2012,90
CS1617,01-21-2013,100
CS1463,03-24-2012,85
CS3113,10-19-2012,80
CS5652,10-06-2011,62
CS4489,12-18-2012,74
CS2431,08-09-2013,47
CS2058,07-30-2014,102
CS2313,06-13-2011,40
CS4879,07-09-2011,54
CS6045,04-22-2012,37
CS1543,09-10-2013,54
CS5150,12-04-2014,70
CS5075,02-24-2015,58
CS2887,12-19-2014,37
CS1500,02-05-2013,69
CS3963,11-24-2012,38
CS1115,01-06-2012,64
CS2387,06-09-2013,68
CS5490,11-28-2013,79
CS1868,10-26-2014,64
CS1160,06-04-2014,46
CS1917,01-09-2013,42
CS4301,03-13-2012,83
CS1499,01-06-2012,39
CS3596,02-08-2014,103
CS5806,10-23-2012,64
CS2334,06-21-2011,68
CS2828,11-04-2013,60
CS3523,01-17-2012,100
CS1646,12-02-2011,70
CS1745,02-13-2012,84
CS5069,02-08-2014,64
CS1605,09-27-2014,39
CS1996,04-06-2013,92
CS1758,12-29-2011,88
CS4916,01-18-2015,50
CS5046,09-15-2011,56
CS5152,05-17-2013,45
CS4029,07-31-2011,47
CS1633,07-11-2012,55
CS4220,02-22-2014,51
CS2958,09-08-2011,65
CS4779,04-24-2012,94
CS2336,07-08-2011,104
CS3327,02-08-2012,89
CS3163,12-09-2013,105
CS6023,07-25-2012,65
CS2056,01-08-2014,55
CS5990,05-22-2012,51
CS1799,12-12-2013,41
CS1872,06-13-2012,62
CS3887,02-18-2014,63
CS4285,03-04-2014,41
CS1993,08-05-2011,52
CS3490,05-20-2011,41
CS1635,09-11-2013,60
CS3233,08-04-2013,91
CS2993,02-17-2012,105
CS5471,08-16-2012,54
CS3385,08-30-2013,52
CS2127,08-03-2014,38
CS5817,10-20-2011,70
CS4865,03-15-2015,101
CS1363,01-10-2013,44
CS2541,02-06-2014,81
CS5267,03-29-2014,99
CS2830,03-19-2014,51
CS3056,07-11-2012,51
CS5237,06-06-2013,58
CS4340,05-02-2013,105
CS4296,03-05-2015,52
CS5397,10-29-2013,82
CS1204,06-04-2013,87
CS5294,06-24-2011,96
CS1864,08-24-2011,96
CS3450,05-11-2012,65
CS5887,09-19-2013,81
CS3970,10-24-2014,42
CS2359,06-21-2013,81
CS5468,11-14-2014,62
CS4389,03-07-2013,91
CS5241,09-17-2014,37
CS2672,11-25-2013,37
CS5187,08-07-2013,93
CS5179,02-18-2013,88
CS5932,04-20-2012,61
CS1539,08-29-2012,37
CS4681,03-03-2015,91
CS3023,03-23-2013,71
CS3844,04-19-2013,68
CS5790,01-28-2012,102
CS2514,07-04-2014,69
CS2299,09-09-2012,61
CS2462,04-24-2014,64
CS5623,04-13-2012,90
CS4037,01-19-2013,49
CS1693,10-29-2012,105
CS5932,11-01-2013,89
CS3531,02-08-2012,78
CS1480,10-12-2013,50
CS1202,08-25-2013,103
CS2853,12-20-2014,103
CS3651,05-05-2014,55
CS1136,04-17-2012,59
CS2090,10-20-2011,44
CS1836,12-19-2011,58
CS4449,10-18-2014,92
CS6064,08-25-2014,60
CS5463,08-14-2011,38
CS5504,04-04-2013,95
CS3943,02-11-2012,84
CS1278,06-02-2011,37
CS3507,04-18-2013,78
CS2910,11-24-2014,70
CS1929,06-26-2011,56
CS3996,09-03-2011,72
CS1961,11-08-2013,89
CS4427,10-26-2013,38
CS1738,03-10-2014,40
CS4739,12-05-2014,98
CS3006,11-28-2012,66
CS4667,09-01-2014,71
CS3574,10-07-2012,92
CS3346,07-07-2011,95
CS3138,07-04-2013,58
CS2751,04-08-2012,104
CS1767,06-16-2011,41
CS5421,06-08-2013,50
CS1731,04-18-2014,44
CS4811,07-09-2014,100
CS4995,09-05-2014,38
CS3085,11-21-2014,91
CS3324,08-18-2011,85
CS1688,10-31-2012,52
CS3992,01-03-2015,94
CS4173,03-02-2014,84
CS1506,03-15-2013,75
CS4337,07-09-2013,78
CS3955,09-27-2014,35
CS4650,10-18-2012,104
CS3992,03-12-2013,79
CS3981,03-02-2015,82
CS1321,06-02-2013,100
CS2891,07-09-2013,49
CS1473,03-05-2013,43
CS4784,06-22-2011,104
CS1842,04-20-2012,105
CS4633,01-11-2014,66
CS2672,05-09-2013,79
CS4358,03-02-2013,95
CS4908,12-30-2012,68
CS4540,04-02-2012,39
CS3640,12-02-2012,71
CS3736,01-16-2013,87
CS1366,04-13-2012,47
CS3685,09-29-2011,77
CS5040,04-15-2013,54
CS2221,06-23-2011,53
CS3346,07-19-2014,101
CS5564,08-23-2014,71
CS2423,10-09-2014,101
CS1236,06-08-2011,47
CS2343,11-23-2011,94
CS3771,02-12-2015,87
CS4948,07-21-2014,41
CS2232,08-26-2011,50
CS2773,01-30-2013,85
CS3447,05-07-2013,66
CS5160,03-10-2013,97
CS4808,07-28-2012,87
CS1654,08-01-2013,70
CS2058,03-26-2012,90
CS1750,11-18-2014,53
CS5280,04-26-2012,41
CS1509,01-30-2012,43
CS4508,03-05-2014,54
CS3493,07-08-2013,89
CS5313,09-06-2014,82
CS2980,06-22-2013,46
CS3986,10-27-2012,44
CS3875,12-14-2012,89
CS5151,05-22-2011,64
CS1921,02-25-2013,48
CS4040,01-14-2013,62
CS2507,08-16-2014,98
CS3279,08-19-2011,86
CS4004,03-02-2015,87
CS2134,10-30-2011,46
CS5562,12-24-2014,94
CS3156,12-06-2012,96
CS5242,04-29-2013,35
CS5717,02-14-2012,65
CS4660,08-14-2012,37
CS3664,05-31-2014,63
CS5814,08-13-2012,64
CS1461,07-10-2011,99
CS5499,07-25-2013,59
CS5625,06-19-2014,56
CS5170,09-06-2014,72
CS2116,05-23-2012,72
CS3788,06-04-2012,37
CS2407,04-05-2013,67
CS1320,12-16-2011,73
CS4230,07-10-2013,98
CS4896,07-05-2012,57
CS4527,01-12-2013,71
CS1447,06-16-2014,35
CS1820,01-31-2015,78
CS5723,11-04-2012,53
CS3998,06-17-2012,89
CS2783,08-04-2011,40
CS1803,07-09-2014,44
CS1767,07-13-2013,37
CS5664,11-23-2013,99
CS4189,02-28-2012,50
CS2942,09-07-2011,101
CS2727,11-28-2014,85
CS4046,04-03-2014,102
CS2645,06-29-2013,67
CS3191,01-21-2015,62
CS4692,09-20-2013,78
CS5654,04-20-2013,40
CS5894,08-27-2011,52
CS1746,04-25-2012,95
CS3715,09-11-2013,58
CS4234,02-08-2012,55
CS2914,01-14-2014,78
CS1301,10-29-2014,35
CS5021,08-28-2014,68
CS3101,07-28-2011,46
CS4842,01-28-2015,64
CS1202,06-24-2013,43
CS5424,11-25-2014,57
CS3393,03-01-2013,95
CS1883,05-11-2013,75
CS2821,07-26-2011,76
CS4035,06-15-2013,57
CS1962,05-23-2013,67
CS1986,08-29-2011,86
CS5368,09-20-2011,56
CS5025,12-26-2014,95
CS2261,12-06-2012,38
CS2552,09-18-2014,44
CS2655,07-04-2013,65
CS5323,12-15-2012,68
CS2672,08-24-2011,100
CS2937,07-08-2014,47
CS4252,12-07-2013,101
CS5453,11-05-2014,68
CS6083,01-01-2015,37
CS4376,11-09-2012,39
CS2310,02-16-2015,40
CS5617,12-10-2011,54
CS4723,03-11-2015,46
CS5774,06-02-2014,43
CS3672,11-04-2012,82
CS2397,08-02-2011,44
CS6063,08-28-2013,41
CS3325,12-26-2011,42
CS1865,04-08-2013,35
CS3822,03-07-2015,37
CS4558,12-15-2014,66
CS4578,01-16-2015,38
CS1778,05-22-2014,82
CS3930,07-17-2011,61
CS1788,05-05-2012,72
CS3694,09-08-2011,79
CS3754,03-28-2012,89
CS5779,11-04-2012,54
CS4205,01-06-2012,86
CS1785,04-15-2012,79
CS2231,08-25-2014,93
CS2299,10-26-2012,95
CS3820,07-10-2012,56
CS2179,08-12-2014,39
CS3950,09-08-2012,47
CS1257,05-26-2014,42
CS3056,09-16-2011,44
CS3086,09-12-2012,57
CS2569,12-26-2013,87
CS4763,08-28-2013,71
CS3849,02-25-2014,70
CS5868,10-07-2013,83
CS1813,12-18-2011,40
CS4087,09-19-2013,47
CS2027,01-19-2014,38
CS2687,03-12-2014,51
CS5965,03-21-2012,96
CS5129,12-10-2014,84
CS3638,10-16-2014,84
CS4194,10-22-2014,100
CS1855,07-02-2011,98
CS2433,04-07-2014,53
CS5392,12-21-2011,100
CS1524,02-26-2013,83
CS5185,09-15-2013,66
CS5228,01-06-2012,69
CS3654,06-04-2012,90
CS3351,08-15-2013,65
CS5403,07-24-2012,56
CS4784,10-20-2012,55
CS5738,03-25-2013,63
CS3234,11-12-2013,97
CS3703,03-11-2014,56
CS3733,09-18-2012,94
CS1509,08-03-2014,105
CS1466,07-29-2013,83
CS5873,07-07-2014,41
CS3891,02-02-2013,76
CS1185,08-22-2014,61
CS3053,12-12-2013,87
CS2420,07-18-2013,43
CS1847,11-21-2013,99
CS3965,05-15-2013,63
CS3562,07-11-2014,63
CS1314,09-20-2012,40
CS3007,11-26-2011,38
CS3130,01-06-2014,85
CS1507,02-27-2012,87
CS5910,05-30-2011,103
CS5025,07-09-2011,54
CS5130,06-15-2014,92
CS2213,05-16-2014,58
CS3871,10-14-2013,69
CS4559,04-06-2014,84
CS5796,12-13-2012,82
CS2263,12-13-2013,100
CS1363,01-22-2013,47
CS2535,10-01-2012,85
CS1514,02-10-2012,44
CS3762,12-25-2011,102
CS4087,01-27-2015,71
CS1906,07-16-2014,56
CS4008,12-10-2014,98
CS5196,07-21-2011,36
CS3401,03-06-2013,89
CS3576,01-07-2015,46
CS1819,01-06-2014,46
CS3467,09-17-2011,77
CS2284,01-15-2014,80
CS4467,07-03-2013,99
CS1265,04-14-2014,105
CS3618,01-21-2012,91
CS1262,05-06-2012,88
CS1990,10-08-2014,40
CS4922,09-23-2012,60
CS5890,06-14-2012,48
CS4932,08-13-2013,83
CS6006,05-12-2012,62
CS5850,05-31-2014,94
CS1959,03-15-2013,96
CS2750,02-22-2015,53
CS3455,09-28-2013,50
CS2998,01-24-2012,82
CS5466,05-29-2012,104
CS2061,07-16-2014,104
CS5793,03-09-2012,102
CS2118,06-06-2014,53
CS2439,07-04-2011,98
CS5625,01-08-2015,91
CS4516,09-03-2012,105
CS3474,03-10-2014,36
CS1585,07-31-2014,42
CS1802,09-17-2013,102
CS2886,11-21-2014,35
CS1397,05-16-2013,76
CS4974,11-08-2013,104
CS2437,07-30-2014,100
CS3553,06-28-2012,88
CS1171,11-07-2013,44
CS1391,07-01-2014,58
CS3103,07-28-2011,80
CS1675,10-25-2011,52
CS1542,12-13-2013,50
CS3978,12-19-2012,62
CS4619,10-29-2014,65
CS3032,05-24-2013,82
CS1431,09-09-2013,65
CS5521,01-30-2014,46
CS2125,03-18-2012,97
CS3440,11-26-2011,45
CS4016,01-14-2014,74
CS2961,06-15-2014,48
CS4730,10-12-2011,91
CS5050,02-25-2014,91
CS2948,01-14-2013,65
CS3517,12-30-2012,51
CS5463,07-19-2011,43
CS1140,02-01-2013,91
CS3913,07-04-2013,76
CS4165,01-26-2013,89
CS1736,12-15-2013,57
CS4508,11-21-2013,44
CS3437,06-28-2012,60
CS3561,01-07-2015,99
CS6097,09-24-2012,53
CS5068,11-04-2011,96
CS4074,12-05-2014,44
CS5728,09-04-2012,73
CS2421,08-19-2013,80
CS4331,11-21-2011,64
CS1409,01-29-2012,75
CS5304,08-04-2011,78
CS5807,11-20-2013,59
CS1334,07-04-2013,35
CS6006,04-27-2014,87
CS1366,04-10-2013,80
CS3242,09-27-2014,95
CS2439,02-01-2012,59
CS3819,08-16-2014,105
CS4798,05-21-2013,102
CS1425,07-31-2011,42
CS2844,09-08-2014,37
CS3203,05-31-2012,61
CS3519,09-15-2012,52
CS5858,11-09-2014,48
CS3083,09-16-2011,85
CS3800,09-30-2014,64
CS3297,01-02-2014,56
CS5935,02-12-2013,77
CS4703,02-11-2012,52
CS4667,11-17-2014,79
CS1288,10-23-2011,54
CS4234,12-11-2011,59
CS5961,05-28-2012,104
CS5835,01-27-2014,40
CS2776,01-23-2012,97
CS5825,04-30-2012,73
CS4953,12-18-2011,45
CS3649,12-07-2014,55
CS4906,09-27-2014,95
CS1310,07-03-2012,83
CS3517,03-15-2015,70
CS4638,01-14-2015,38
CS4254,10-02-2012,64
CS3585,04-18-2014,72
CS4127,08-09-2011,56
CS4269,12-03-2012,46
CS3500,03-14-2012,82
CS2382,05-10-2014,93
CS5308,05-20-2014,49
CS3256,07-25-2014,51
CS5635,04-06-2012,90
CS2245,04-07-2014,70
CS1566,02-01-2013,93
CS1337,11-23-2011,79
CS2840,11-29-2012,42
CS5164,09-08-2013,67
CS4905,08-30-2014,40
CS2562,02-09-2014,101
CS3058,07-20-2013,69
CS1764,10-19-2013,59
CS5943,09-30-2011,45
CS3274,08-25-2011,49
CS1399,10-01-2012,41
CS5615,04-26-2012,97
CS5912,10-01-2013,54
CS4419,08-01-2012,55
CS1391,07-28-2013,38
CS3622,09-11-2011,35
CS2384,10-04-2011,51
CS3265,12-13-2011,53
CS3916,12-12-2014,80
CS1149,01-10-2012,99
CS3469,03-26-2014,70
CS1504,06-29-2012,40
CS4865,11-11-2011,39
CS4583,11-27-2012,101
CS5525,04-12-2013,38
CS2381,04-17-2012,83
CS4758,12-15-2014,46
CS3692,12-15-2013,73
CS3667,03-29-2013,70
CS3948,03-06-2013,85
CS6004,04-30-2012,58
CS4211,05-18-2013,99
CS4962,11-08-2014,40
CS1493,03-15-2014,99
CS2156,03-10-2015,94
CS2934,04-19-2012,78
CS3925,04-08-2013,58
CS5605,09-09-2013,60
CS2359,12-06-2011,63
CS2989,09-24-2013,46
CS2947,11-23-2011,89
CS5856,06-26-2014,54
CS5287,12-03-2013,38
CS2853,05-10-2012,95
CS5206,01-09-2013,46
CS1215,05-31-2012,44
CS3131,09-29-2012,78
CS3803,04-08-2012,49
CS2288,10-04-2014,46
CS2990,03-06-2012,81
CS3602,08-05-2011,74
CS1977,06-08-2014,70
CS1840,05-08-2013,79
CS5537,09-09-2013,98
CS4183,06-30-2013,41
CS4023,05-09-2012,82
CS6074,08-15-2013,35
CS4470,06-24-2011,47
CS5254,06-19-2011,50
CS4064,08-16-2012,72
CS4114,03-21-2013,49
CS3288,01-23-2012,37
CS1906,10-13-2013,46
CS5034,11-06-2013,43
CS4079,12-02-2011,47
CS3372,04-05-2013,41
CS1332,06-16-2011,79
CS5894,04-13-2012,61
CS3174,08-21-2013,105
CS1863,02-09-2015,93
CS3526,01-19-2014,44
CS4032,06-24-2014,86
CS2980,04-29-2012,94
CS1973,01-06-2013,58
CS3212,07-03-2012,101
CS5738,12-05-2012,45
CS2487,08-09-2012,45
CS2889,12-06-2011,86
CS4564,07-24-2012,99
CS2685,12-30-2011,37
CS5466,05-29-2011,79
CS5244,10-11-2011,105
CS3795,08-06-2013,86
CS5239,04-05-2014,62
CS5963,05-10-2014,72
CS2423,03-01-2015,55
CS4637,03-21-2012,92
CS4328,12-16-2013,52
CS3781,06-27-2012,72
CS5138,03-05-2015,36
CS4782,10-12-2011,102
CS2686,10-12-2011,48
CS3010,11-08-2014,47
CS5820,02-01-2014,77
CS3310,10-17-2012,42
CS4124,09-17-2013,93
CS4051,07-07-2014,49
CS1609,07-09-2012,71
CS5247,10-16-2012,100
CS4914,11-24-2013,50
CS3954,11-26-2014,69
CS1980,11-26-2014,61
CS1316,05-24-2014,92
CS2508,08-19-2011,100
CS1245,12-21-2011,95
CS5677,06-25-2013,100
CS2583,02-20-2012,58
CS4385,11-26-2012,99
CS1897,02-29-2012,37
CS4409,01-19-2014,97
CS1541,11-26-2012,76
CS5845,10-06-2014,52
CS4588,01-01-2015,96
CS4017,12-12-2014,60
CS6052,11-09-2011,55
CS2817,01-10-2014,105
CS3065,04-06-2014,35
CS3876,11-14-2011,37
CS3129,12-01-2011,66
CS5082,06-04-2013,104
CS3726,01-24-2012,67
CS1343,01-08-2015,50
CS1627,08-04-2011,46
CS3658,11-05-2011,69
CS5739,07-17-2013,77
CS1713,07-20-2014,58
CS1763,12-27-2014,45
CS5783,10-24-2011,54
CS1587,11-01-2014,47
CS5024,04-21-2012,95
CS5139,11-28-2012,68
CS2614,11-27-2011,44
CS1541,06-27-2014,103
CS5109,01-17-2012,105
CS5342,07-09-2014,64
CS4558,11-12-2012,95
CS5835,02-09-2014,59
CS5450,11-13-2011,88
CS5211,12-23-2013,63
CS1619,03-05-2015,45
CS3446,02-17-2013,69
CS1569,02-04-2012,51
CS3624,04-09-2013,97
CS2513,07-31-2014,82
CS1947,04-19-2014,47
CS4117,09-29-2011,56
CS2403,06-30-2012,96
CS4212,01-02-2013,40
CS5865,10-29-2014,86
CS5274,06-19-2011,81
CS3698,12-07-2011,102
CS3862,01-02-2014,91
CS2878,06-12-2012,63
CS1352,04-02-2014,84
CS1154,03-06-2014,105
CS3218,09-06-2014,89
CS3851,12-01-2013,72
CS4634,09-24-2012,46
CS2300,05-11-2012,101
CS3110,08-18-2011,82
CS3768,12-27-2011,102
CS4604,08-25-2014,79
CS4131,12-20-2011,74
CS4797,05-11-2014,98
CS4065,01-16-2015,49
CS1674,11-22-2014,44
CS3756,12-27-2012,59
CS4218,06-12-2012,87
CS2375,06-22-2011,64
CS4540,03-06-2013,82
CS3140,04-25-2013,96
CS4467,07-26-2012,103
CS2876,08-14-2013,35
CS5208,08-23-2011,86
CS5414,04-04-2014,101
CS1988,07-16-2011,37
CS2368,05-22-2013,39
CS4139,11-17-2013,92
CS5212,03-10-2012,43
CS2883,05-05-2013,80
CS6004,05-29-2013,57
CS3812,09-30-2012,37
CS1473,08-23-2011,76
CS4863,04-20-2012,46
CS1876,12-07-2014,49
CS2736,08-22-2013,37
CS4288,06-03-2012,60
CS1142,01-19-2014,77
CS3413,06-09-2014,88
CS1607,12-14-2012,58
CS2671,07-26-2011,36
CS5222,05-14-2012,60
CS1882,10-07-2013,47
CS1501,09-29-2013,69
CS1707,10-15-2014,49
CS3474,06-19-2013,105
CS3398,02-20-2012,100
CS5967,11-28-2011,65
CS3485,10-08-2013,48
CS1394,01-28-2013,87
CS4231,08-09-2013,80
CS5250,07-02-2011,90
CS4538,02-16-2015,70
CS2188,11-13-2012,39
CS1193,07-04-2011,37
CS5243,04-21-2012,105
CS5019,08-03-2013,93
CS3449,04-01-2012,72
CS3561,11-29-2014,58
CS1432,06-09-2014,90
CS2650,12-08-2012,73
CS5805,07-26-2014,68
CS4104,04-11-2013,82
CS4711,09-26-2011,72
CS3767,08-30-2011,94
CS2991,12-20-2011,81
CS1149,10-14-2012,53
CS2638,05-22-2014,96
CS4102,06-01-2014,76
CS3711,10-14-2013,80
CS5190,07-23-2011,45
CS1215,01-22-2012,81
CS2455,11-17-2013,68
CS2941,05-08-2014,94
CS1514,09-25-2013,66
CS3376,11-05-2014,76
CS4593,02-05-2014,78
CS3992,08-11-2011,44
CS5522,10-06-2013,39
CS5494,04-25-2012,43
CS3398,05-29-2014,65
CS4074,08-02-2014,97
CS3368,06-24-2014,40
CS1729,10-16-2011,78
CS4092,08-10-2012,80
CS2828,01-26-2015,103
CS1734,01-22-2013,55
CS2937,03-22-2014,89
CS4512,04-07-2014,81
CS5136,12-25-2013,60
CS1515,07-21-2011,78
CS3567,05-19-2013,70
CS4188,06-08-2013,103
CS5929,04-15-2013,67
CS1991,06-28-2011,93
CS5028,07-28-2013,37
CS4189,08-22-2013,86
CS4915,09-10-2014,97
CS5150,06-25-2014,41
CS1671,03-29-2014,79
CS4935,03-23-2012,101
CS1431,09-26-2013,65
CS3492,07-22-2011,51
CS2618,12-20-2013,97
CS2268,09-09-2011,90
CS5256,02-06-2013,96
CS5301,06-09-2011,55
CS4244,04-01-2012,78
CS3482,02-28-2012,57
CS3935,12-26-2011,41
CS4565,08-18-2014,45
CS2145,05-29-2011,45
CS4897,05-24-2011,96
CS5676,08-17-2013,64
CS1230,08-02-2013,63
CS4254,10-26-2013,54
CS3958,04-14-2014,73
CS5406,02-08-2015,88
CS1181,09-10-2014,79
CS5982,06-22-2014,55
CS5767,07-01-2013,35
CS1236,07-30-2012,93
CS1207,03-25-2014,95
CS3332,03-13-2013,87
CS1946,02-16-2015,46
CS2347,03-19-2012,70
CS4814,06-15-2012,72
CS2552,07-31-2013,104
CS2506,07-15-2013,100
CS2462,06-18-2013,51
CS4773,12-11-2013,48
CS5260,05-08-2013,59
CS3394,06-17-2014,36
CS5730,06-09-2013,44
CS4916,09-02-2012,38
CS4233,12-05-2011,104
CS4678,05-11-2012,73
CS3302,07-13-2013,41
CS4626,05-17-2012,54
CS4238,03-01-2013,79
CS4740,02-01-2014,65
CS2050,08-27-2011,91
CS1401,12-13-2011,76
CS2237,06-09-2013,56
CS5720,04-21-2012,90
CS4077,11-19-2011,46
CS2825,11-03-2013,65
CS5754,08-15-2013,78
CS4304,06-04-2011,82
CS3244,11-01-2013,78
CS3488,01-02-2012,49
CS4119,09-10-2012,44
CS4699,08-01-2012,53
CS2167,12-04-2014,80
CS3477,02-22-2012,46
CS5612,01-08-2013,49
CS1979,04-07-2013,68
CS2731,06-21-2012,51
CS3165,10-06-2012,74
CS2075,03-22-2013,66
CS5084,04-22-2012,90
CS4044,06-13-2012,84
CS1684,05-18-2014,68
CS4216,03-29-2013,89
CS2103,04-05-2013,88
CS2221,12-01-2013,65
CS4252,12-05-2011,74
CS1274,03-20-2014,43
CS2938,02-06-2014,38
CS5620,01-29-2013,84
CS3353,08-10-2012,39
CS2534,10-21-2013,92
CS4467,07-30-2014,64
CS1336,10-27-2013,101
CS1291,03-16-2015,77
CS5093,06-14-2011,65
CS6023,08-30-2013,38
CS4785,11-26-2011,84
CS4731,09-16-2014,52
CS3027,11-18-2013,38
CS5181,02-23-2015,53
CS3577,10-27-2013,53
CS3961,09-16-2012,45
CS1322,04-22-2013,91
CS3815,04-13-2014,91
CS1161,03-12-2015,80
CS2623,07-16-2014,80
CS5992,08-11-2014,84
CS5673,02-06-2015,53
CS4476,02-26-2013,50
CS1563,06-08-2013,46
CS4095,05-27-2012,73
CS3623,06-25-2011,102
CS1454,10-01-2013,57
CS2675,08-10-2011,95
CS2973,06-23-2013,96
CS3098,12-20-2011,89
CS4330,10-03-2014,94
CS1170,09-15-2014,94
CS1435,07-18-2012,104
CS3100,09-05-2011,90
CS5164,04-15-2014,43
CS5524,09-01-2012,85
CS1483,04-30-2013,61
CS4954,07-19-2014,79
